"No.","Time","Source","Destination","Protocol","Length","Info"
"71","2.308357622","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"72","2.309593952","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"73","2.388544377","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"74","2.432054689","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"75","2.440155490","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"76","2.441985375","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"77","2.523999868","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"78","2.555969910","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"79","2.571975824","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"80","2.574069066","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"81","2.656035238","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"82","2.688041266","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"83","2.711940005","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"84","2.712970697","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"85","2.784010537","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"86","2.820177760","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"87","2.843902137","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"88","2.844917779","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"89","2.919977944","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"90","2.956126357","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"91","2.979944535","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"92","2.981041976","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"93","3.051926063","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"94","3.089360368","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"95","3.112071546","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"96","3.113450021","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"97","3.175976583","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"98","3.220011274","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"99","3.247972997","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"100","3.249417131","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"101","3.304016135","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"102","3.355957655","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"103","3.380047447","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"104","3.381448855","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"105","3.438579434","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"106","3.492475083","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"107","3.515999866","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"108","3.517611766","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"109","3.568039281","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"110","3.624228005","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"111","3.648339760","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"112","3.649814361","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"113","3.700014009","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"114","3.751954820","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"115","3.788035998","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"116","3.789440849","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"117","3.836077893","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"118","3.883967883","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"119","3.931993602","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"120","3.932968885","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"121","3.971956233","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"122","4.015986447","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"123","4.059986198","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"124","4.060977721","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"125","4.104028039","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"126","4.152014871","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"127","4.196043743","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"128","4.197116507","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"129","4.239973692","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"130","4.279980513","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"131","4.335900092","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"132","4.336956159","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"133","4.371965612","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"134","4.415961760","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"135","4.475982793","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"136","4.476960371","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"137","4.507968212","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"138","4.552160272","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"139","4.612079380","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"140","4.613288539","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"141","4.644223377","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"142","4.683979474","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"143","4.748149618","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"144","4.749518113","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"145","4.776223327","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"146","4.816038297","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"147","4.883936009","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"148","4.885077702","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"149","4.908391904","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"150","4.947905082","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"151","5.028103184","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"152","5.029237137","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"153","5.032790485","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"154","5.085415923","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"155","5.163961894","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"156","5.164652206","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"157","5.167812092","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"158","5.219953466","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"159","5.300107081","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"160","5.301058722","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"161","5.301961647","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"162","5.356103059","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"163","5.432010971","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"164","5.439972658","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"165","5.441260290","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"166","5.488080620","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"167","5.556018960","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"168","5.571938558","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"169","5.573258358","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"170","5.616037341","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"171","5.695904423","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"172","5.712136958","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"173","5.713501768","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"174","5.747934620","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"175","5.824005348","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"176","5.847977611","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"177","5.849426089","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"178","5.880669530","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"179","5.947980293","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"180","5.984199321","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"181","5.985486073","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"182","6.015945631","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"183","6.079993971","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"184","6.123950316","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"185","6.125400260","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"186","6.147935109","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"187","6.211984787","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"188","6.259922624","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"189","6.261464285","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"190","6.283889059","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"191","6.340109647","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"192","6.400015346","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"193","6.401896293","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"194","6.411936794","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"195","6.472025568","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"196","6.540035731","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"197","6.541427872","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"198","6.542497007","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"199","6.600007984","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"200","6.652764716","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"201","6.672038165","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"202","6.673376212","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"203","6.727952355","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"204","6.779959518","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"205","6.807955123","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"206","6.809378497","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"207","6.864155182","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
"208","6.912052353","10.0.1.5","10.0.2.3","UDP","58","55239  >  32398 Len=16"
"209","6.940203159","10.0.2.3","10.0.2.3","UDP","58","30751  >  54084 Len=16"
"210","6.941883690","10.0.1.1","10.0.2.3","UDP","58","20069  >  31435 Len=16"
"211","7.000012240","10.0.1.6","10.0.2.3","UDP","58","29725  >  35361 Len=16"
